Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,
p048,E03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,E04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,E05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,E06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,E07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,E08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,E09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,E10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,E11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,E12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,F01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,F02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,F03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,F04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,F05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,F06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,F07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,F08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,F09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,F10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,F11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p048,F12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p049,E01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,E02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,E03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,E04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,E05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,E06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,E07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,E08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,E09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,E10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,E11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,E12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,F01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,F02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,F03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,F04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,F05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,F06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,F07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,F08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,F09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,F10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,F11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p049,F12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2502,1,,,
p050,E01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,E02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,E03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,E04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,E05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,E06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,E07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,E08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,E09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,E10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,E11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,E12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,F01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,F02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,F03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,F04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,F05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,F06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,F07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,F08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,F09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,F10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,F11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p050,F12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2502,1,,,
p054,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p054,E01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,E02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,E03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,E04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,E05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,E06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,E07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,E08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,E09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,E10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,E11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,E12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,F01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,F02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,F03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,F04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,F05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,F06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,F07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,F08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,F09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,F10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,F11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p054,F12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p055,E01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,E02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,E03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,E04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,E05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,E06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,E07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,E08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,E09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,E10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,E11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,E12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,F01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,F02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,F03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,F04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,F05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,F06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,F07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,F08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,F09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,F10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,F11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p055,F12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,PHX2647,1,,,
p056,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p056,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p056,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p056,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p056,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p056,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p056,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p056,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p056,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
p056,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,PHX2647,1,,,
